split_seed,dataset_id,model_id,workload_id,observation_index,measurement_run,row_index,row_id,order_index,order_position,arm_id,role,candidate_id,plain_y,ckks_y,y_error,decision_flip,encode_encrypt_ms,model_eval_ms,polynomial_eval_ms,eval_only_ms,decrypt_decode_ms,total_ms
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,11,1,4,261,4,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.41094283674537374,2.7926772006026113e-11,False,208.445447,15.84714,138.062093,153.909233,91.661551,454.020939
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,12,1,4,261,4,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.41094283671744697,0.41472215131446816,0.0037793145970211883,False,35.154948,4.240749,38.713221,42.95397,11.548042,89.663562
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,13,1,5,340,5,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.3859766602956535,0.39097985629437443,0.005003195998720955,False,29.959063,4.948427,32.602984,37.551411,13.175376,80.693102
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,14,1,5,340,5,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.3859766602976658,2.0123347432843275e-12,False,194.951624,18.13342,134.45863,152.59205,101.747644,449.298713
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,15,1,5,340,5,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.38597666030857836,1.2924883385778685e-11,False,183.607475,20.846882,131.910369,152.757251,100.987251,437.3594
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,16,1,6,410,6,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464724704,3.3685276790151875e-12,False,188.065176,15.966188,130.590226,146.556414,98.401559,433.029341
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,17,1,6,410,6,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5758511464758389,0.5724336307818803,0.0034175156939586504,False,31.691905,2.373625,27.262151,29.635776,13.975672,75.30755
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,18,1,6,410,6,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464566586,1.9180323995726667e-11,False,176.654737,13.094544,128.847375,141.941919,106.190856,424.795339
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,19,2,1,1,2,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073078613,1.2792100712033516e-11,False,202.384618,21.33054,144.565252,165.89579199999997,97.529448,465.819746
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,20,2,1,1,2,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073679508,4.729738822817353e-11,False,231.598041,16.677678,133.137622,149.81529999999998,117.974817,499.396503
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,21,2,1,1,2,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5346160073206534,0.5331265025849391,0.0014895047357142976,False,30.039713,3.055043,34.133483,37.188525999999996,15.356318,82.589295
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,22,2,2,94,3,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.40994060961023965,1.298822160933355e-11,False,195.704116,13.163096,172.375303,185.538399,317.429571,698.677537
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,23,2,2,94,3,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.40994060962322787,0.41395678313965273,0.004016173516424859,False,75.997686,3.327675,28.34843,31.676105,16.776528,124.457021
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,24,2,2,94,3,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.40994060963848983,1.526195836376587e-11,False,167.350747,22.276535,136.78442,159.060955,99.671753,426.089316
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,25,2,3,169,4,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192708178,2.681499466916648e-11,False,188.535368,21.665048,139.9551,161.62014799999997,90.604613,440.769977
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,26,2,3,169,4,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192346026,9.4002583495012e-12,False,163.190079,14.174621,138.965618,153.140239,92.264237,408.60263
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,27,2,3,169,4,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5620522192440028,0.559216752125998,0.002835467118004864,False,40.958985,2.911333,26.621905,29.533238,12.883017,83.379679
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,28,2,4,261,5,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.41094283671744697,0.41477219324324427,0.0038293565257973006,False,30.611728,2.609417,28.254794,30.864211,22.897796,84.378222
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,29,2,4,261,5,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.41094283674722537,2.977840196649595e-11,False,171.222348,14.610744,138.666541,153.277285,97.167154,421.676184
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,30,2,4,261,5,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.41094283671485005,2.5969226769007037e-12,False,149.130354,14.612903,110.320673,124.933576,80.781032,354.850842
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,31,2,5,340,6,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.38597666028446626,1.1187217818786621e-11,False,172.557729,13.62042,109.148067,122.768487,89.301777,384.632803
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,32,2,5,340,6,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.3859766602956535,0.3910620887048607,0.005085428409207227,False,30.696877,2.622631,26.821891,29.444522,14.997289,75.144168
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,33,2,5,340,6,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.3859766603276473,3.199385201213545e-11,False,154.370378,15.69276,143.260098,158.952858,86.023595,399.353594
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,34,2,6,410,1,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5758511464758389,0.5725285529488017,0.003322593527037232,False,28.783546,2.308122,28.952838,31.26096,16.43907,76.488746
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,35,2,6,410,1,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464776755,1.8366419496373965e-12,False,178.246992,13.236169,106.361648,119.597817,124.598998,422.451601
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,36,2,6,410,1,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464692746,6.5643046553987006e-12,False,178.888234,17.556842,142.828468,160.38530999999998,105.40901,444.689457
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,37,3,1,1,3,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073040788,1.6574630556931425e-11,False,221.194372,13.885478,111.373418,125.25889600000001,117.559682,464.019543
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,38,3,1,1,3,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5346160073206534,0.5329628270166028,0.0016531803040505944,False,34.248772,2.395296,24.092619,26.487915,13.300761,74.041444
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,39,3,1,1,3,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073320327,1.1379341913198004e-11,False,157.735233,19.558023,136.373644,155.931667,97.999004,411.673058
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,40,3,2,94,4,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.4099406095934327,2.979516633416779e-11,False,149.165985,17.562989,114.323635,131.88662399999998,96.037242,377.095392
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,41,3,2,94,4,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.40994060961075507,1.2472800570151321e-11,False,162.387057,57.456425,135.889125,193.34555,89.098321,444.837119
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,42,3,2,94,4,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.40994060962322787,0.4139014718051817,0.00396086218195385,False,34.484345,2.579752,24.403727,26.983479,12.574528,74.0469
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,43,3,3,169,5,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5620522192440028,0.5591865570972152,0.0028656621467876287,False,29.054886,2.771771,23.072218,25.843989,11.324362,66.227976
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,44,3,3,169,5,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192436934,3.0941915696303113e-13,False,138.768659,13.116956,113.2344,126.351356,95.378391,360.50588
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,45,3,3,169,5,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.562052219233378,1.0624834345662748e-11,False,149.985814,16.501738,149.975691,166.477429,84.346829,400.816844
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,46,3,4,261,6,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.4109428367070979,1.034905494634586e-11,False,148.553807,24.144245,113.962556,138.10680100000002,77.333071,363.999511
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,47,3,4,261,6,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.41094283671744697,0.41475316234807996,0.0038103256306329936,False,27.712957,2.398111,33.54984,35.947951,12.140514,75.80569
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,48,3,4,261,6,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.4109428366950765,2.2370494345835823e-11,False,161.863029,13.062604,103.469514,116.532118,89.234566,367.635585
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,49,3,5,340,1,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.3859766602956535,0.3910284801502115,0.005051819854558048,False,52.219162,2.434328,30.422271,32.856598999999996,11.133163,96.213774
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,50,3,5,340,1,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.3859766603013588,5.705325101246217e-12,False,169.543156,15.29852,133.313506,148.612026,107.372955,425.53431
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,51,3,5,340,1,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.38597666032731925,3.1665781108358715e-11,False,190.221052,15.809999,134.617694,150.427693,123.128823,463.782387
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,52,3,6,410,2,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464646532,1.1185719017703377e-11,False,150.059454,13.706733,103.729127,117.43586,101.416066,368.918934
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,53,3,6,410,2,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464727107,3.128164394183841e-12,False,163.619926,12.67146,115.540352,128.211812,105.921521,397.75837
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,54,3,6,410,2,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5758511464758389,0.5724044535222337,0.0034466929536052238,False,31.715618,3.208993,35.176954,38.385947,12.320812,82.427386
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,55,4,1,1,4,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073257176,5.064171304525189e-12,False,178.817727,14.436091,106.813075,121.249166,80.54869,380.620883
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,56,4,1,1,4,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073262584,5.604960939820103e-12,False,152.690931,25.724276,141.377455,167.101731,113.946096,433.74558
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,57,4,1,1,4,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5346160073206534,0.5330316326736145,0.0015843746470388664,False,29.287703,2.32849,27.23468,29.56317,16.02311,74.879913
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,58,4,2,94,5,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.40994060962322787,0.4139278268878714,0.003987217264643517,False,28.157872,2.997145,26.574581,29.571725999999998,13.153034,70.887881
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,59,4,2,94,5,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.4099406096293893,6.161404719762231e-12,False,148.831187,14.235875,131.630012,145.865887,91.730645,386.433321
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,60,4,2,94,5,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.40994060962641304,3.185174346498343e-12,False,181.92014,16.772621,118.468373,135.240994,103.981686,421.148049
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,61,4,3,169,6,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192291628,1.484001810325708e-11,False,166.573644,14.852282,126.045527,140.897809,120.406129,427.882792
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,62,4,3,169,6,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5620522192440028,0.5592609146725833,0.0027913045714195173,False,34.826737,2.294156,43.136306,45.430462,13.670881,93.931937
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,63,4,3,169,6,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192584932,1.4490408872802618e-11,False,181.972837,14.543513,209.054129,223.59764199999998,122.731182,528.308505
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,64,4,4,261,1,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.41094283671744697,0.4148385591568671,0.0038957224394201573,False,34.819253,2.602834,34.332089,36.934923000000005,13.402441,85.162219
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,65,4,4,261,1,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.4109428367263423,8.89532891790168e-12,False,161.931397,11.660914,147.691579,159.35249299999998,92.851659,414.140418
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,66,4,4,261,1,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.41094283670571574,1.1731227100852948e-11,False,166.512589,15.306735,131.790453,147.09718800000002,85.54332,399.160391
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,67,4,5,340,2,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.38597666029969135,4.037881140561694e-12,False,160.814205,13.054869,102.777577,115.83244599999999,77.267242,353.920537
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,68,4,5,340,2,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.3859766602987773,3.123834524387803e-12,False,155.171336,17.937261,246.774482,264.711743,244.403683,664.291762
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,69,4,5,340,2,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.3859766602956535,0.3909958450451154,0.005019184749461947,False,28.781923,2.484713,24.975259,27.459972,11.567277,67.814263
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,70,4,6,410,3,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511465045947,2.8755775538513717e-11,False,150.767942,21.023023,120.125166,141.148189,138.596691,430.520216
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,71,4,6,410,3,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5758511464758389,0.5723540720344784,0.0034970744413604926,False,51.148828,3.28758,38.767663,42.055243,24.088105,117.297034
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,72,4,6,410,3,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464813125,5.473621556006947e-12,False,236.17484,19.189085,241.999206,261.188291,370.889065,868.257587
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,73,5,1,1,5,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5346160073206534,0.5330009500335579,0.0016150572870955449,False,98.851739,2.913337,32.476277,35.389614,13.813362,148.058893
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,74,5,1,1,5,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073007582,1.9895196601282805e-11,False,366.952748,43.678332,213.625825,257.304157,116.22904,740.490715
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,75,5,1,1,5,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073259868,5.3334003879967895e-12,False,226.275187,22.614639,150.51647,173.131109,96.753932,496.165359
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,76,5,2,94,6,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.4099406096185145,4.713396339894871e-12,False,161.973867,13.532836,115.077584,128.61042,89.255054,379.844923
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,77,5,2,94,6,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.40994060962322787,0.41390591108645675,0.003965301463228876,False,32.953397,2.285058,26.951098,29.236156,20.021534,82.215775
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,78,5,2,94,6,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.4099406096369875,1.3759604566843109e-11,False,168.272737,14.140817,115.161121,129.301938,93.147349,390.728156
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,79,5,3,169,1,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5620522192440028,0.559178904634164,0.0028733146098388618,False,31.777685,2.477299,29.759698,32.236997,17.188266,81.208048
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,80,5,3,169,1,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192476957,3.692823824508196e-12,False,167.053775,17.375427,114.547055,131.922482,89.665385,388.647091
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,81,5,3,169,1,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192551799,1.1177059278111301e-11,False,168.944278,16.675785,143.660585,160.33637,86.104192,415.391271
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,82,5,4,261,2,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.4109428367163597,1.0872414080154158e-12,False,152.800401,15.719199,111.7583,127.47749900000001,79.54404,359.828053
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,83,5,4,261,2,2,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.41094283671744697,0.4109428367341149,1.666794480215117e-11,False,162.592368,13.386407,116.680478,130.06688499999998,100.423464,393.089317
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,84,5,4,261,2,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.41094283671744697,0.4149050769781334,0.003962240260686423,False,31.496758,2.372613,25.112868,27.485481,13.991326,72.978213
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,85,5,5,340,3,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.3859766602782936,1.7359891302248798e-11,False,142.402133,12.884213,126.977407,139.86162,118.233783,400.503196
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,86,5,5,340,3,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.3859766602956535,0.3911229082822735,0.005146247986620001,False,45.062341,6.842541,26.958721,33.801262,14.020271,92.889615
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,87,5,5,340,3,3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.3859766602956535,0.38597666029669364,1.0401679517713092e-12,False,205.152823,16.147954,125.139633,141.287587,88.142873,434.589053
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,88,5,6,410,4,1,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464666023,9.236611475671452e-12,False,165.389862,14.283855,133.901345,148.18519999999998,87.219239,400.800093
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,89,5,6,410,4,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5758511464758389,0.5758511464700724,5.766498389903063e-12,False,187.483038,16.766484,114.860272,131.626756,86.747304,405.863901
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,90,5,6,410,4,3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5758511464758389,0.572421793297585,0.00342935317825388,False,36.016208,3.945033,24.862654,28.807686999999998,12.573836,77.402211
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,91,6,1,1,6,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073186087,2.044697744452151e-12,False,159.361369,14.90924,134.803582,149.71282200000002,91.307581,400.387283
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,92,6,1,1,6,2,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.5346160073206534,0.5329845096111485,0.001631497709504881,False,33.043917,2.578449,27.231003,29.809452,11.818684,74.677783
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,93,6,1,1,6,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.5346160073206534,0.5346160073406474,1.9994006450474444e-11,False,156.752022,18.307321,117.500827,135.80814800000002,94.395021,386.960691
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,94,6,2,94,1,1,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,0.40994060962322787,0.4139037219900173,0.003963112366789423,False,34.205953,2.37625,23.350471,25.726720999999998,12.324027,72.261509
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,95,6,2,94,1,2,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.4099406096143373,8.890554958895791e-12,False,167.995091,14.476127,116.623681,131.099808,87.815208,386.916298
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,96,6,2,94,1,3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,0.40994060962322787,0.4099406096317139,8.486045199873615e-12,False,182.789641,14.552941,114.924181,129.477122,85.20534,397.480698
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,97,6,3,169,2,1,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,0.5620522192440028,0.5620522192497164,5.713540751628443e-12,False,192.509492,20.724252,127.24896,147.973212,81.700287,422.189263
