row_id,label,scaled_logit,polynomial_score,plaintext_decision,materialization_schema,source_data_sha256,source_model_sha256,source_feature_space,preprocessing_method,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
53,0,-0.29117379064921506,0.44273750863278671,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,-1.1661010425880001,-0.381671547931,0.96594025749599999,0.47455425207200003,0.64544231698499999,-0.59421189454699996,0.94639517261999995,-1.4593720719450001,-0.18101213379600001,-0.51093057202299996,-0.34888549929599999,-1.3814467336209999,1.63452631763,-0.249781977539
54,1,0.33422272093811567,0.56569253885966553,true,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.46774081385100003,1.512194741951,-0.33893101348400001,-0.39750401667099999,0.266395845307,-1.085360306731,1.678770469547,-0.39333405330100002,0.66393539070499996,-0.018503964368,0.74725156752599997,-0.32638963810100002,1.167288708082,-0.19040249112300001,-0.249781977539
55,1,0.33372358551718723,0.56559487725306778,true,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.42564944148700001,0.65399479249900005,-0.381671547931,-0.39750401667099999,-0.026027999645000001,-2.061180825473,-0.59421189454699996,-0.487975475682,0.79661594770499999,1.2149519378960001,-0.51093057202299996,-0.34888549929599999,-0.87966645129900001,-0.88261686685700003,-0.249781977539
56,0,-0.14362435754905117,0.47171785227059587,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,0.59331253116799998,-1.1405639836770001,-0.381671547931,-0.39750401667099999,-0.373110507205,-1.3991574291890001,-0.59421189454699996,-0.487975475682,-1.354734408696,-0.161643427556,-0.51093057202299996,-0.34888549929599999,-1.3814467336209999,1.046217271023,-0.249781977539
59,1,0.14149454982295034,0.52786309503106854,true,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,1.164735970712,-0.381671547931,-0.39750401667099999,-0.55393958266599996,0.220980065133,-0.59148758488099995,-0.487975475682,0.88827854071099999,0.083063641524999995,-0.50815720948200005,-0.34888549929599999,0.01145935098,-0.89212932656599997,-0.249781977539
60,1,0.099293035429089641,0.51955681221693384,true,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,1.4704068273699999,1.803794446815,-0.39750401667099999,-0.51157911914499998,-0.95993982675099998,2.2881077313559999,1.3753543467910001,-0.21627663254599999,-0.550434774766,0.21661486796599999,2.4687211154209998,1.2649463302499999,-0.87676304549799999,-0.249781977539
67,1,-0.017899722405287973,0.49647377762644695,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.27482202384799997,-0.83953622863999999,-0.381671547931,2.900686885981,-0.25468340488800001,0.077853164451000004,1.053995452968,2.5479246968170002,-0.85917043554899997,-2.1117414607030001,2.2069647184050001,-0.34888549929599999,-0.023877288619999999,1.383543726851,0.46148695630600001
68,1,0.17776856277682671,0.53499793573895726,true,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,0.152230024933,-1.0028186356140001,-0.381671547931,0.47785281193200002,1.155965579251,-0.017564769337000002,0.075060179899000004,1.7330251768310001,0.49944498407799998,1.0826778465010001,0.38209216626100001,-0.34888549929599999,-1.3814467336209999,1.0220702579159999,-0.249781977539
69,1,-0.080035428940633827,0.48423507122084297,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.34672811830299999,-0.31873499691599999,-0.381671547931,-0.39750401667099999,0.26275193446700001,0.14130117197,-0.59421189454699996,-0.487975475682,-0.202464460997,-0.438001797079,-0.51093057202299996,-0.34888549929599999,0.49653504003600002,-0.084301978986000004,-0.249781977539
71,0,-0.10712761619579585,0.47890077733528152,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,-0.87126408971000002,3.0318724699390001,-0.39750401667099999,-0.49153760952199999,-0.96977672714200003,0.58268988086899998,-0.487975475682,0.16460446168100001,-2.121662017557,-0.51093057202299996,1.6448101991420001,0.68414047209499995,-1.2075039522969999,-0.249781977539
72,0,-0.16864692266584633,0.46679574271256913,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.70187407262799995,-0.41856168174899999,-0.381671547931,-0.39750401667099999,1.196048598497,2.481991619899,-0.59421189454699996,-0.487975475682,0.376391092097,0.195969026681,-0.51093057202299996,-0.34888549929599999,1.007310103347,-0.73992997122500004,-0.249781977539
77,0,-0.39533668416416623,0.42236582363088099,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,-1.1661010425880001,-0.381671547931,2.516618076356,0.242254935989,1.0935131297739999,-0.57060121078100001,-0.487975475682,-1.687063627176,0.15014550216200001,-0.51093057202299996,-0.34888549929599999,-0.056643990795000002,0.55888664286400003,-0.249781977539
79,0,-0.13087325899900437,0.47422693426641166,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,-0.106700022931,-0.381671547931,-0.39750401667099999,-1.590176727941,-0.83747041688900004,-0.59421189454699996,-0.487975475682,-0.81857102220800004,-1.4867463788590001,-0.51093057202299996,-0.34888549929599999,-0.83790496813600002,-0.72017332413699997,-0.249781977539
85,1,0.11756587197870881,0.52315397692284626,true,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,0.97327170301300003,1.8499153769629999,0.70119965897000003,-0.27624489629400001,0.38343589623199997,-1.4990789569280001,-1.9254316000830001,1.406339503016,0.10937168376500001,-0.68337916128999998,0.114242534497,-0.155015712562,-0.056439303756000002,0.24082626620299999,-0.035276225102,-0.249781977539
87,1,-0.039892454390670455,0.49214144042570895,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.41249588762299999,0.60756377629699998,-0.381671547931,-0.39750401667099999,1.098118494657,1.2617241264529999,-0.58694706877299996,-0.487975475682,0.18218358910599999,0.55121944357200003,-0.51093057202299996,-0.34888549929599999,1.470541324287,0.57864328995100001,-0.249781977539
91,0,-0.13080458385027033,0.47424044916305907,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,-1.1661010425880001,-0.381671547931,-0.325491114867,0.38209001449399999,0.87218287098699998,-0.53700139157500004,-0.46462239743200001,-0.22464764560600001,0.77986465869900001,-0.51093057202299996,-0.34888549929599999,-0.30528543670800001,0.44034676033800002,-0.249781977539
94,0,-0.21980826072183504,0.45674025337265434,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,0.770144141329,1.8078240045980001,0.63310083520799998,-0.381671547931,0.25861353310399998,-0.223254673889,0.88743006659300006,-0.59421189454699996,-0.487975475682,-0.72063016940699998,0.441148503232,-0.51093057202299996,3.1211010900859999,1.2874332827229999,0.94011675888599999,-0.249781977539
95,0,-0.13054931746103579,0.47429068433314953,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.73870402344700004,-0.050208953218999999,-0.381671547931,-0.39750401667099999,-1.7810265582139999,0.13638272177499999,-0.59421189454699996,-0.487975475682,-0.33640066995599999,-1.217001713905,-0.51093057202299996,-0.34888549929599999,0.159873237301,-1.2104308629760001,-0.249781977539
97,1,-0.052611191578008566,0.48963617775708829,false,flipguard_tabular_validation_v2,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,sha256:afd5351d9b781a1fad2db90dc7bca0052521a41efd7694c0ade20974824dcb4e,model_input,identity_model_input_v1,-0.168445281626,-0.247638012529,0.083667143493999993,2.570274697906,-0.39750401667099999,0.24179944713400001,0.97792955018600003,-0.023923071274,-0.487975475682,0.714161469065,-0.36005456465000002,-0.51093057202299996,-0.34888549929599999,1.333049672025,-0.70041667704999999,-0.249781977539
